transaction_id,timestamp,sender_account,receiver_account,amount,channel,sender_city,device_id,merchant_category,is_fraud,fraud_pattern
TXN0008883,2026-05-26 12:57:45.000000,ACC10306,ACC10370,1132.68,UPI,Kolhapur,DEV79960,P2P,0,none
TXN0008884,2026-05-26 13:04:28.000000,ACC10091,ACC10237,1323.41,UPI,Mumbai,DEV79480,P2P,0,none
TXN0008885,2026-05-26 13:07:45.000000,ACC10210,ACC10280,2173.5,UPI,Nagpur,DEV15150,P2P,0,none
TXN0008886,2026-05-26 13:11:23.000000,ACC10196,ACC10276,588.58,IMPS,Jaipur,DEV51268,food_delivery,0,none
TXN0008887,2026-05-26 13:19:16.000000,ACC10087,ACC10380,694.04,NEFT,Nashik,DEV49158,P2P,0,none
TXN0008888,2026-05-26 13:21:23.000000,ACC10298,ACC10392,1170.29,UPI,Nashik,DEV96688,food_delivery,0,none
TXN0008889,2026-05-26 13:22:17.000000,ACC10128,ACC10008,5434.85,IMPS,Aurangabad,DEV23155,fuel,0,none
TXN0008890,2026-05-26 13:25:48.000000,ACC10031,ACC10155,1573.75,UPI,Kolhapur,DEV67124,P2P,0,none
TXN0008891,2026-05-26 13:26:07.000000,ACC10012,ACC10037,1128.89,IMPS,Amravati,DEV80053,P2P,0,none
TXN0008892,2026-05-26 13:26:29.000000,ACC10043,ACC10054,1028.81,UPI,Amravati,DEV24514,utility,0,none
TXN0008893,2026-05-26 13:29:05.000000,ACC10357,ACC10116,102.27,UPI,Nashik,DEV13697,fuel,0,none
TXN0008894,2026-05-26 13:34:00.000000,ACC10237,ACC10093,598.34,UPI,Jaipur,DEV62946,grocery,0,none
TXN0008895,2026-05-26 13:37:08.000000,ACC10021,ACC10332,1042.84,NEFT,Delhi,DEV84902,travel,0,none
TXN0008896,2026-05-26 13:38:03.000000,ACC10333,ACC10388,556.72,IMPS,Amravati,DEV63568,grocery,0,none
TXN0008897,2026-05-26 13:38:15.000000,ACC10354,ACC10352,1317.54,UPI,Nashik,DEV95980,grocery,0,none
TXN0008898,2026-05-26 13:38:45.000000,ACC10227,ACC10032,1401.97,NEFT,Nagpur,DEV95141,grocery,0,none
TXN0008899,2026-05-26 13:39:47.000000,ACC10043,ACC10247,646.44,NEFT,Amravati,DEV24514,P2P,0,none
TXN0008900,2026-05-26 13:47:21.000000,ACC10339,ACC10042,641.0,NEFT,Thane,DEV47833,fuel,0,none
TXN0008901,2026-05-26 13:47:48.000000,ACC10015,ACC10136,707.84,UPI,Jaipur,DEV77027,P2P,0,none
TXN0008902,2026-05-26 13:53:15.000000,ACC10298,ACC10398,933.01,UPI,Nashik,DEV96688,utility,0,none
TXN0008903,2026-05-26 13:55:49.000000,ACC10244,ACC10005,791.25,UPI,Nagpur,DEV48827,utility,0,none
TXN0008904,2026-05-26 14:01:28.000000,ACC10043,ACC10124,888.27,UPI,Amravati,DEV24514,fuel,0,none
TXN0008905,2026-05-26 14:04:03.000000,ACC10163,ACC10218,2376.58,UPI,Mumbai,DEV28216,P2P,0,none
TXN0008906,2026-05-26 14:07:57.000000,ACC10114,ACC10179,4144.34,UPI,Amravati,DEV47719,ecommerce,0,none
TXN0008907,2026-05-26 14:29:35.000000,ACC10264,ACC10028,2594.14,UPI,Delhi,DEV57257,grocery,0,none
TXN0008908,2026-05-26 14:29:53.000000,ACC10290,ACC10362,1364.72,UPI,Nashik,DEV27244,P2P,0,none
TXN0008909,2026-05-26 14:32:33.000000,ACC10287,ACC10115,1539.12,UPI,Kolhapur,DEV19448,utility,0,none
TXN0008910,2026-05-26 14:33:06.000000,ACC10096,ACC10211,870.37,NEFT,Bengaluru,DEV23795,travel,0,none
TXN0008911,2026-05-26 14:34:38.000000,ACC10296,ACC10335,1046.89,UPI,Bengaluru,DEV52975,P2P,0,none
TXN0008912,2026-05-26 14:37:07.000000,ACC10175,ACC10155,1695.2,NEFT,Amravati,DEV78752,P2P,0,none
TXN0008913,2026-05-26 14:37:25.000000,ACC10103,ACC10241,759.74,UPI,Nashik,DEV55569,P2P,0,none
TXN0008914,2026-05-26 14:38:21.000000,ACC10203,ACC10272,1341.18,IMPS,Bengaluru,DEV12609,P2P,0,none
TXN0008915,2026-05-26 14:40:06.000000,ACC10213,ACC10118,471.28,UPI,Thane,DEV13613,ecommerce,0,none
TXN0008916,2026-05-26 14:40:35.000000,ACC10000,ACC10387,483.66,UPI,Pune,DEV79655,grocery,0,none
TXN0008917,2026-05-26 14:40:44.000000,ACC10338,ACC10328,4828.2,UPI,Jaipur,DEV67107,fuel,0,none
TXN0008918,2026-05-26 14:42:30.000000,ACC10325,ACC10371,1750.06,UPI,Amravati,DEV63128,travel,0,none
TXN0008919,2026-05-26 14:43:09.000000,ACC10008,ACC10222,1029.11,NEFT,Pune,DEV59912,food_delivery,0,none
TXN0008920,2026-05-26 14:46:10.000000,ACC10333,ACC10088,1768.83,UPI,Amravati,DEV63568,travel,0,none
TXN0008921,2026-05-26 15:00:43.000000,ACC10338,ACC10281,3707.29,UPI,Jaipur,DEV67107,travel,0,none
TXN0008922,2026-05-26 15:01:53.000000,ACC10289,ACC10081,1222.9,UPI,Aurangabad,DEV25975,grocery,0,none
TXN0008923,2026-05-26 15:02:42.000000,ACC10185,ACC10109,619.11,IMPS,Pune,DEV94250,travel,0,none
TXN0008924,2026-05-26 15:07:45.000000,ACC10325,ACC10291,711.15,UPI,Amravati,DEV63128,utility,0,none
TXN0008925,2026-05-26 15:14:32.000000,ACC10055,ACC10078,376.81,UPI,Amravati,DEV37535,P2P,1,velocity_burst
TXN0008926,2026-05-26 15:14:33.000000,ACC10055,ACC10205,2205.83,UPI,Amravati,DEV37535,P2P,1,velocity_burst
TXN0008927,2026-05-26 15:14:34.000000,ACC10055,ACC10177,2062.01,UPI,Amravati,DEV37535,P2P,1,velocity_burst
TXN0008928,2026-05-26 15:16:56.000000,ACC10242,ACC10263,1668.92,UPI,Solapur,DEV68718,utility,0,none
TXN0008929,2026-05-26 15:18:08.000000,ACC10384,ACC10148,1524.64,IMPS,Jaipur,DEV86993,utility,0,none
TXN0008930,2026-05-26 15:19:40.000000,ACC10145,ACC10323,845.67,IMPS,Delhi,DEV91237,ecommerce,0,none
TXN0008931,2026-05-26 15:20:40.000000,ACC10055,ACC10170,2209.65,UPI,Amravati,DEV37535,P2P,1,velocity_burst
TXN0008932,2026-05-26 15:21:11.000000,ACC10214,ACC10201,1769.56,UPI,Pune,DEV21243,P2P,0,none
TXN0008933,2026-05-26 15:21:46.000000,ACC10008,ACC10190,624.98,UPI,Pune,DEV59912,P2P,0,none
TXN0008934,2026-05-26 15:22:06.000000,ACC10055,ACC10125,404.97,UPI,Amravati,DEV37535,P2P,1,velocity_burst
TXN0008935,2026-05-26 15:31:41.000000,ACC10003,ACC10083,1238.35,UPI,Amravati,DEV78501,ecommerce,0,none
TXN0008936,2026-05-26 15:38:50.000000,ACC10094,ACC10388,1003.79,IMPS,Mumbai,DEV94312,fuel,0,none
TXN0008937,2026-05-26 15:40:55.000000,ACC10007,ACC10383,679.55,UPI,Kolhapur,DEV49906,P2P,0,none
TXN0008938,2026-05-26 15:43:07.000000,ACC10027,ACC10030,1178.71,IMPS,Kolhapur,DEV51301,ecommerce,0,none
TXN0008939,2026-05-26 15:46:24.000000,ACC10238,ACC10396,934.15,UPI,Jaipur,DEV13245,P2P,0,none
TXN0008940,2026-05-26 15:46:51.000000,ACC10128,ACC10257,2675.41,IMPS,Aurangabad,DEV23155,P2P,0,none
TXN0008941,2026-05-26 15:49:19.000000,ACC10380,ACC10260,979.11,IMPS,Pune,DEV61228,grocery,0,none
TXN0008942,2026-05-26 15:53:11.000000,ACC10337,ACC10204,659.82,UPI,Kolhapur,DEV11590,grocery,0,none
TXN0008943,2026-05-26 15:54:18.000000,ACC10025,ACC10304,2428.88,IMPS,Delhi,DEV80822,utility,0,none
TXN0008944,2026-05-26 15:55:48.000000,ACC10380,ACC10212,921.03,UPI,Pune,DEV61228,P2P,0,none
TXN0008945,2026-05-26 16:00:17.000000,ACC10368,ACC10340,1815.1,UPI,Aurangabad,DEV48819,grocery,0,none
TXN0008946,2026-05-26 16:05:36.000000,ACC10177,ACC10366,2758.33,NEFT,Pune,DEV93810,P2P,0,none
TXN0008947,2026-05-26 16:07:11.000000,ACC10135,ACC10383,1661.37,IMPS,Kolhapur,DEV71263,food_delivery,0,none
TXN0008948,2026-05-26 16:07:24.000000,ACC10010,ACC10042,1086.5,UPI,Pune,DEV78227,P2P,0,none
TXN0008949,2026-05-26 16:09:16.000000,ACC10215,ACC10054,1158.11,UPI,Kolhapur,DEV77066,food_delivery,0,none
TXN0008950,2026-05-26 16:13:31.000000,ACC10253,ACC10385,547.29,UPI,Kolhapur,DEV40071,grocery,0,none
TXN0008951,2026-05-26 16:15:10.000000,ACC10322,ACC10392,888.33,UPI,Solapur,DEV70444,utility,0,none
TXN0008952,2026-05-26 16:18:31.000000,ACC10082,ACC10194,2216.19,IMPS,Nashik,DEV84680,food_delivery,0,none
TXN0008953,2026-05-26 16:18:45.000000,ACC10175,ACC10310,1349.9,UPI,Amravati,DEV78752,fuel,0,none
TXN0008954,2026-05-26 16:24:19.000000,ACC10387,ACC10177,872.98,UPI,Mumbai,DEV42537,grocery,0,none
TXN0008955,2026-05-26 16:31:31.000000,ACC10240,ACC10342,1475.5,UPI,Pune,DEV61520,grocery,0,none
TXN0008956,2026-05-26 16:32:33.000000,ACC10233,ACC10308,3878.72,UPI,Jaipur,DEV35026,P2P,0,none
TXN0008957,2026-05-26 16:36:32.000000,ACC10002,ACC10010,1024.61,IMPS,Nagpur,DEV18475,utility,0,none
TXN0008958,2026-05-26 16:37:11.000000,ACC10390,ACC10120,1690.65,UPI,Kolhapur,DEV47261,grocery,0,none
TXN0008959,2026-05-26 16:39:16.000000,ACC10034,ACC10332,288.17,IMPS,Jaipur,DEV29312,P2P,0,none
TXN0008960,2026-05-26 16:41:34.000000,ACC10313,ACC10336,943.26,IMPS,Jaipur,DEV14382,utility,0,none
TXN0008961,2026-05-26 16:43:10.000000,ACC10050,ACC10302,3634.52,UPI,Thane,DEV33928,ecommerce,0,none
TXN0008962,2026-05-26 16:46:18.000000,ACC10365,ACC10256,773.32,NEFT,Nashik,DEV20086,food_delivery,0,none
TXN0008963,2026-05-26 16:47:01.000000,ACC10081,ACC10325,6056.17,UPI,Pune,DEV59936,P2P,0,none
TXN0008964,2026-05-26 16:50:27.000000,ACC10081,ACC10048,6703.79,UPI,Pune,DEV59936,P2P,0,none
TXN0008965,2026-05-26 16:53:52.000000,ACC10088,ACC10123,3572.85,UPI,Pune,DEV90250,utility,0,none
TXN0008966,2026-05-26 16:54:10.000000,ACC10300,ACC10228,977.61,IMPS,Kolhapur,DEV75916,fuel,0,none
TXN0008967,2026-05-26 16:55:32.000000,ACC10198,ACC10045,421.97,UPI,Amravati,DEV80315,travel,0,none
TXN0008968,2026-05-26 16:57:07.000000,ACC10070,ACC10347,711.89,IMPS,Thane,DEV94403,fuel,0,none
TXN0008969,2026-05-26 16:59:02.000000,ACC10248,ACC10343,443.44,UPI,Amravati,DEV56824,fuel,0,none
TXN0008970,2026-05-26 16:59:55.000000,ACC10310,ACC10025,1011.35,IMPS,Nagpur,DEV59990,ecommerce,0,none
TXN0008971,2026-05-26 17:01:08.000000,ACC10286,ACC10162,918.21,UPI,Kolhapur,DEV54893,food_delivery,0,none
TXN0008972,2026-05-26 17:01:28.000000,ACC10251,ACC10087,2565.23,UPI,Mumbai,DEV16485,fuel,0,none
TXN0008973,2026-05-26 17:04:05.000000,ACC10271,ACC10274,1663.77,UPI,Thane,DEV52238,fuel,0,none
TXN0008974,2026-05-26 17:07:11.000000,ACC10358,ACC10081,902.74,IMPS,Kolhapur,DEV15897,P2P,0,none
TXN0008975,2026-05-26 17:11:40.000000,ACC10055,ACC10371,1539.49,UPI,Amravati,DEV37535,fuel,0,none
TXN0008976,2026-05-26 17:11:49.000000,ACC10070,ACC10234,405.32,UPI,Thane,DEV94403,travel,0,none
TXN0008977,2026-05-26 17:12:48.000000,ACC10275,ACC10266,328.87,UPI,Jaipur,DEV62779,P2P,0,none
TXN0008978,2026-05-26 17:13:02.000000,ACC10219,ACC10058,412.13,UPI,Kolhapur,DEV98217,fuel,0,none
TXN0008979,2026-05-26 17:14:53.000000,ACC10197,ACC10098,3352.38,UPI,Mumbai,DEV37173,P2P,0,none
TXN0008980,2026-05-26 17:15:06.000000,ACC10114,ACC10148,2882.31,UPI,Amravati,DEV47719,utility,0,none
TXN0008981,2026-05-26 17:19:07.000000,ACC10345,ACC10345,718.89,UPI,Solapur,DEV68808,utility,0,none
TXN0008982,2026-05-26 17:20:31.000000,ACC10161,ACC10177,1923.29,IMPS,Kolhapur,DEV57944,fuel,0,none
TXN0008983,2026-05-26 17:20:55.000000,ACC10388,ACC10369,1922.69,IMPS,Pune,DEV38655,P2P,0,none
TXN0008984,2026-05-26 17:30:21.000000,ACC10054,ACC10388,554.25,UPI,Pune,DEV51019,travel,0,none
TXN0008985,2026-05-26 17:30:25.000000,ACC10100,ACC10263,1424.74,UPI,Thane,DEV22950,travel,0,none
TXN0008986,2026-05-26 17:31:18.000000,ACC10245,ACC10348,1148.82,UPI,Kolhapur,DEV42458,travel,0,none
TXN0008987,2026-05-26 17:31:39.000000,ACC10119,ACC10090,576.0,IMPS,Nashik,DEV81712,grocery,0,none
TXN0008988,2026-05-26 17:37:20.000000,ACC10132,ACC10328,992.15,IMPS,Thane,DEV20393,P2P,0,none
TXN0008989,2026-05-26 17:39:48.000000,ACC10131,ACC10065,1037.5,UPI,Pune,DEV35624,utility,0,none
TXN0008990,2026-05-26 17:41:38.000000,ACC10047,ACC10031,465.84,IMPS,Solapur,DEV42562,travel,0,none
TXN0008991,2026-05-26 17:41:58.000000,ACC10191,ACC10016,2373.75,UPI,Thane,DEV20662,utility,0,none
TXN0008992,2026-05-26 17:42:50.000000,ACC10389,ACC10094,3413.57,UPI,Pune,DEV64065,P2P,0,none
TXN0008993,2026-05-26 17:45:44.000000,ACC10136,ACC10099,1508.73,UPI,Delhi,DEV38618,utility,0,none
TXN0008994,2026-05-26 17:53:15.000000,ACC10250,ACC10225,1590.63,IMPS,Aurangabad,DEV54472,P2P,0,none
TXN0008995,2026-05-26 17:54:42.000000,ACC10102,ACC10009,620.45,UPI,Mumbai,DEV70988,P2P,0,none
TXN0008996,2026-05-26 17:56:59.000000,ACC10379,ACC10259,1932.46,IMPS,Amravati,DEV65812,P2P,0,none
TXN0008997,2026-05-26 17:57:43.000000,ACC10291,ACC10099,1719.79,UPI,Solapur,DEV93470,P2P,0,none
TXN0008998,2026-05-26 17:58:54.000000,ACC10305,ACC10380,385.32,IMPS,Mumbai,DEV21148,ecommerce,0,none
TXN0008999,2026-05-26 17:59:20.000000,ACC10284,ACC10086,1085.27,UPI,Thane,DEV91858,P2P,0,none
TXN0009000,2026-05-26 18:01:14.000000,ACC10373,ACC10310,752.73,UPI,Nagpur,DEV93733,P2P,0,none
TXN0009001,2026-05-26 18:04:47.000000,ACC10015,ACC10175,885.74,IMPS,Jaipur,DEV77027,ecommerce,0,none
TXN0009002,2026-05-26 18:07:27.000000,ACC10334,ACC10240,4643.56,UPI,Thane,DEV92375,travel,0,none
TXN0009003,2026-05-26 18:13:03.000000,ACC10328,ACC10374,599.36,UPI,Amravati,DEV40773,travel,0,none
TXN0009004,2026-05-26 18:16:33.000000,ACC10245,ACC10138,1011.58,UPI,Kolhapur,DEV42458,grocery,0,none
TXN0009005,2026-05-26 18:17:39.000000,ACC10124,ACC10173,2249.51,UPI,Nashik,DEV50850,food_delivery,0,none
TXN0009006,2026-05-26 18:20:00.000000,ACC10315,ACC10371,898.56,IMPS,Solapur,DEV79634,travel,0,none
TXN0009007,2026-05-26 18:21:09.000000,ACC10286,ACC10086,719.85,UPI,Kolhapur,DEV54893,fuel,0,none
TXN0009008,2026-05-26 18:23:37.000000,ACC10081,ACC10350,4176.63,UPI,Pune,DEV59936,food_delivery,0,none
TXN0009009,2026-05-26 18:24:26.000000,ACC10131,ACC10331,659.99,UPI,Pune,DEV35624,fuel,0,none
TXN0009010,2026-05-26 18:30:56.000000,ACC10383,ACC10204,1221.33,UPI,Thane,DEV24646,ecommerce,0,none
TXN0009011,2026-05-26 18:32:13.000000,ACC10164,ACC10083,1591.95,UPI,Kolhapur,DEV87463,fuel,0,none
TXN0009012,2026-05-26 18:36:20.000000,ACC10384,ACC10356,912.47,UPI,Jaipur,DEV86993,travel,0,none
TXN0009013,2026-05-26 18:36:46.000000,ACC10073,ACC10233,906.02,NEFT,Bengaluru,DEV49501,P2P,0,none
TXN0009014,2026-05-26 18:39:04.000000,ACC10393,ACC10160,594.15,UPI,Amravati,DEV24893,grocery,0,none
TXN0009015,2026-05-26 18:42:10.000000,ACC10275,ACC10270,198.39,UPI,Jaipur,DEV62779,utility,0,none
TXN0009016,2026-05-26 18:43:20.000000,ACC10135,ACC10302,1928.39,IMPS,Kolhapur,DEV71263,P2P,0,none
TXN0009017,2026-05-26 18:44:48.000000,ACC10257,ACC10205,1078.94,UPI,Amravati,DEV23825,P2P,0,none
TXN0009018,2026-05-26 18:44:50.000000,ACC10159,ACC10124,3639.95,UPI,Thane,DEV58188,P2P,0,none
TXN0009019,2026-05-26 18:47:05.000000,ACC10031,ACC10395,3413.88,UPI,Kolhapur,DEV67124,ecommerce,0,none
TXN0009020,2026-05-26 18:48:38.000000,ACC10230,ACC10178,1008.83,UPI,Pune,DEV23359,P2P,0,none
TXN0009021,2026-05-26 18:50:23.000000,ACC10340,ACC10147,223.97,UPI,Jaipur,DEV77675,P2P,0,none
TXN0009022,2026-05-26 18:51:25.000000,ACC10091,ACC10011,868.68,UPI,Mumbai,DEV79480,fuel,0,none
TXN0009023,2026-05-26 18:52:02.000000,ACC10313,ACC10220,759.89,IMPS,Jaipur,DEV14382,P2P,0,none
TXN0009024,2026-05-26 18:52:08.000000,ACC10169,ACC10246,1536.91,UPI,Aurangabad,DEV63430,P2P,0,none
TXN0009025,2026-05-26 18:52:28.000000,ACC10163,ACC10060,2086.21,IMPS,Mumbai,DEV28216,P2P,0,none
TXN0009026,2026-05-26 18:53:18.000000,ACC10047,ACC10120,239.56,UPI,Solapur,DEV42562,grocery,0,none
TXN0009027,2026-05-26 18:53:46.000000,ACC10091,ACC10053,1299.63,UPI,Mumbai,DEV79480,P2P,0,none
TXN0009028,2026-05-26 18:57:21.000000,ACC10059,ACC10320,1088.09,UPI,Pune,DEV62568,utility,0,none
TXN0009029,2026-05-26 18:58:29.000000,ACC10392,ACC10202,1502.72,NEFT,Amravati,DEV41182,food_delivery,0,none
TXN0009030,2026-05-26 19:00:19.000000,ACC10233,ACC10035,2054.54,UPI,Jaipur,DEV35026,P2P,0,none
TXN0009031,2026-05-26 19:05:37.000000,ACC10342,ACC10013,377.37,UPI,Aurangabad,DEV31158,ecommerce,0,none
TXN0009032,2026-05-26 19:09:05.000000,ACC10382,ACC10295,4628.51,IMPS,Nashik,DEV86802,fuel,0,none
TXN0009033,2026-05-26 19:14:44.000000,ACC10044,ACC10361,1708.34,UPI,Jaipur,DEV23707,utility,0,none
TXN0009034,2026-05-26 19:20:20.000000,ACC10191,ACC10149,3371.85,UPI,Thane,DEV20662,ecommerce,0,none
TXN0009035,2026-05-26 19:26:35.000000,ACC10369,ACC10162,1260.1,UPI,Thane,DEV85707,fuel,0,none
TXN0009036,2026-05-26 19:26:36.000000,ACC10048,ACC10358,657.79,UPI,Aurangabad,DEV20620,food_delivery,0,none
TXN0009037,2026-05-26 19:26:53.000000,ACC10386,ACC10072,5380.55,UPI,Jaipur,DEV64307,P2P,0,none
TXN0009038,2026-05-26 19:27:19.000000,ACC10155,ACC10267,600.04,UPI,Amravati,DEV39474,P2P,0,none
TXN0009039,2026-05-26 19:28:17.000000,ACC10045,ACC10193,1115.93,NEFT,Thane,DEV50153,grocery,0,none
TXN0009040,2026-05-26 19:28:24.000000,ACC10229,ACC10210,2622.47,UPI,Nashik,DEV68430,P2P,0,none
TXN0009041,2026-05-26 19:30:12.000000,ACC10130,ACC10234,1786.94,UPI,Bengaluru,DEV92886,P2P,0,none
TXN0009042,2026-05-26 19:35:03.000000,ACC10324,ACC10133,1506.41,UPI,Delhi,DEV86800,utility,0,none
TXN0009043,2026-05-26 19:35:20.000000,ACC10237,ACC10106,893.39,UPI,Jaipur,DEV62946,P2P,0,none
TXN0009044,2026-05-26 19:38:38.000000,ACC10088,ACC10084,4972.81,UPI,Pune,DEV90250,fuel,0,none
TXN0009045,2026-05-26 19:40:18.000000,ACC10176,ACC10333,314.26,UPI,Kolhapur,DEV54293,utility,0,none
TXN0009046,2026-05-26 19:40:31.000000,ACC10006,ACC10186,3952.25,NEFT,Delhi,DEV67947,food_delivery,0,none
TXN0009047,2026-05-26 19:40:50.000000,ACC10381,ACC10198,1460.91,UPI,Amravati,DEV86448,grocery,0,none
TXN0009048,2026-05-26 19:41:13.000000,ACC10027,ACC10010,661.36,UPI,Kolhapur,DEV51301,utility,0,none
TXN0009049,2026-05-26 19:41:31.000000,ACC10157,ACC10369,1650.72,UPI,Delhi,DEV95396,P2P,0,none
TXN0009050,2026-05-26 19:46:28.000000,ACC10195,ACC10020,451.44,UPI,Amravati,DEV84285,travel,0,none
TXN0009051,2026-05-26 19:48:14.000000,ACC10384,ACC10197,2115.82,IMPS,Jaipur,DEV86993,P2P,0,none
TXN0009052,2026-05-26 19:52:09.000000,ACC10031,ACC10124,2660.97,UPI,Kolhapur,DEV67124,grocery,0,none
TXN0009053,2026-05-26 19:54:30.000000,ACC10060,ACC10395,1162.79,UPI,Solapur,DEV17599,food_delivery,0,none
TXN0009054,2026-05-26 19:54:39.000000,ACC10108,ACC10193,709.4,UPI,Mumbai,DEV45781,food_delivery,0,none
TXN0009055,2026-05-26 19:57:19.000000,ACC10199,ACC10057,1429.98,IMPS,Aurangabad,DEV99732,ecommerce,0,none
TXN0009056,2026-05-26 19:58:24.000000,ACC10345,ACC10034,738.67,UPI,Solapur,DEV68808,travel,0,none
TXN0009057,2026-05-26 20:00:43.000000,ACC10282,ACC10059,782.44,UPI,Nashik,DEV53431,P2P,0,none
TXN0009058,2026-05-26 20:00:47.000000,ACC10081,ACC10051,3307.45,UPI,Pune,DEV59936,travel,0,none
TXN0009059,2026-05-26 20:12:42.000000,ACC10073,ACC10269,907.66,UPI,Bengaluru,DEV49501,fuel,0,none
TXN0009060,2026-05-26 20:14:35.000000,ACC10031,ACC10116,3282.98,NEFT,Kolhapur,DEV67124,P2P,0,none
TXN0009061,2026-05-26 20:21:14.000000,ACC10052,ACC10179,513.52,IMPS,Delhi,DEV50442,P2P,0,none
TXN0009062,2026-05-26 20:21:53.000000,ACC10087,ACC10296,155.16,IMPS,Nashik,DEV49158,P2P,0,none
TXN0009063,2026-05-26 20:22:42.000000,ACC10132,ACC10164,1620.97,UPI,Thane,DEV20393,P2P,0,none
TXN0009064,2026-05-26 20:32:57.000000,ACC10023,ACC10177,1967.53,UPI,Nagpur,DEV71423,utility,0,none
TXN0009065,2026-05-26 20:34:14.000000,ACC10024,ACC10155,1014.03,UPI,Delhi,DEV27991,ecommerce,0,none
TXN0009066,2026-05-26 20:38:03.000000,ACC10029,ACC10086,2528.63,UPI,Thane,DEV70155,grocery,0,none
TXN0009067,2026-05-26 20:40:36.000000,ACC10398,ACC10193,1269.41,UPI,Mumbai,DEV25564,P2P,0,none
TXN0009068,2026-05-26 20:41:11.000000,ACC10132,ACC10313,823.1,UPI,Thane,DEV20393,P2P,0,none
TXN0009069,2026-05-26 20:42:07.000000,ACC10073,ACC10369,414.0,IMPS,Bengaluru,DEV49501,P2P,0,none
TXN0009070,2026-05-26 20:42:19.000000,ACC10171,ACC10293,904.75,IMPS,Pune,DEV32804,utility,0,none
TXN0009071,2026-05-26 20:43:37.000000,ACC10111,ACC10122,1670.01,UPI,Jaipur,DEV93231,travel,0,none
TXN0009072,2026-05-26 20:48:47.000000,ACC10141,ACC10012,1296.75,IMPS,Mumbai,DEV43624,P2P,0,none
TXN0009073,2026-05-26 20:48:58.000000,ACC10332,ACC10021,819.69,UPI,Nagpur,DEV99781,utility,0,none
TXN0009074,2026-05-26 20:54:34.000000,ACC10065,ACC10004,845.77,UPI,Jaipur,DEV62294,P2P,0,none
TXN0009075,2026-05-26 20:55:10.000000,ACC10091,ACC10073,967.95,UPI,Mumbai,DEV79480,ecommerce,0,none
TXN0009076,2026-05-26 20:56:16.000000,ACC10176,ACC10091,428.34,UPI,Kolhapur,DEV54293,travel,0,none
TXN0009077,2026-05-26 21:05:36.000000,ACC10377,ACC10169,1101.05,UPI,Pune,DEV10833,ecommerce,0,none
TXN0009078,2026-05-26 21:08:35.000000,ACC10384,ACC10143,1409.78,UPI,Jaipur,DEV86993,travel,0,none
TXN0009079,2026-05-26 21:12:43.000000,ACC10386,ACC10231,1090.22,UPI,Jaipur,DEV64307,utility,0,none
TXN0009080,2026-05-26 21:13:09.000000,ACC10187,ACC10234,947.96,UPI,Nagpur,DEV59768,grocery,0,none
TXN0009081,2026-05-26 21:22:14.000000,ACC10313,ACC10308,763.34,IMPS,Jaipur,DEV14382,grocery,0,none
TXN0009082,2026-05-26 21:22:26.000000,ACC10102,ACC10185,553.18,UPI,Mumbai,DEV70988,grocery,0,none
TXN0009083,2026-05-26 21:23:26.000000,ACC10119,ACC10373,508.5,IMPS,Nashik,DEV81712,P2P,0,none
TXN0009084,2026-05-26 21:27:27.000000,ACC10142,ACC10274,3116.96,IMPS,Bengaluru,DEV19150,travel,0,none
TXN0009085,2026-05-26 21:30:10.000000,ACC10360,ACC10277,1208.43,UPI,Mumbai,DEV14586,P2P,0,none
TXN0009086,2026-05-26 21:31:42.000000,ACC10061,ACC10118,2161.5,UPI,Delhi,DEV13745,P2P,0,none
TXN0009087,2026-05-26 21:33:45.000000,ACC10000,ACC10227,834.58,UPI,Pune,DEV79655,P2P,0,none
TXN0009088,2026-05-26 21:34:08.000000,ACC10166,ACC10168,1207.94,UPI,Solapur,DEV75313,utility,0,none
TXN0009089,2026-05-26 21:35:33.000000,ACC10199,ACC10123,556.48,IMPS,Aurangabad,DEV99732,grocery,0,none
TXN0009090,2026-05-26 21:36:21.000000,ACC10371,ACC10189,524.92,IMPS,Bengaluru,DEV53187,P2P,0,none
TXN0009091,2026-05-26 21:36:33.000000,ACC10384,ACC10356,2294.09,IMPS,Jaipur,DEV86993,P2P,0,none
TXN0009092,2026-05-26 21:38:17.000000,ACC10143,ACC10025,1557.14,IMPS,Pune,DEV14676,grocery,0,none
TXN0009093,2026-05-26 21:55:59.000000,ACC10250,ACC10232,1948.68,UPI,Aurangabad,DEV54472,food_delivery,0,none
TXN0009094,2026-05-26 21:56:44.000000,ACC10367,ACC10340,737.06,UPI,Nashik,DEV54054,P2P,0,none
TXN0009095,2026-05-26 21:56:45.000000,ACC10385,ACC10224,928.12,UPI,Nagpur,DEV92690,P2P,0,none
TXN0009096,2026-05-26 21:59:11.000000,ACC10118,ACC10330,947.27,UPI,Solapur,DEV19822,utility,0,none
TXN0009097,2026-05-26 22:04:56.000000,ACC10399,ACC10328,1422.14,UPI,Pune,DEV99258,food_delivery,0,none
TXN0009098,2026-05-26 22:09:38.000000,ACC10204,ACC10370,685.58,UPI,Thane,DEV22871,food_delivery,0,none
TXN0009099,2026-05-26 22:21:28.000000,ACC10336,ACC10193,2775.61,UPI,Mumbai,DEV16044,travel,0,none
TXN0009100,2026-05-26 22:22:18.000000,ACC10189,ACC10232,2787.62,IMPS,Pune,DEV43871,food_delivery,0,none
TXN0009101,2026-05-26 22:27:10.000000,ACC10196,ACC10316,826.74,NEFT,Jaipur,DEV51268,P2P,0,none
